session_id,session,src_ip,session_start,session_end,event_count,unique_commands,session_duration,failed_logins,successful_login,unique_usernames,high_event_activity,long_session,credential_guessing,command_heavy,behavioral_risk_score,event_count_norm,unique_commands_norm,session_duration_norm,behavior_cluster,behavior_label,risk_score,is_anomaly,dbscan_label,cluster_stability,attacker_type,threat_archetype,confidence_level,ip_scope,risk_level,country,country_iso,city,latitude,longitude,asn,asn_org,campaign_key,campaign_total_sessions,campaign_severity,ml_risk_score,ml_risk_label,ml_accuracy,ml_precision,ml_recall,geo_visualization,soc_relevance,pca_x,pca_y
SESS-24717,e62976eb299b,191.252.96.200,19-01-2026 15:02,19-01-2026 15:02,10,3,0.32409,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,0.261865728,0.04659449,0,Low Risk,-0.596273711,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,public,high,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,0.01,Low Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,-0.657704917,-0.03695171
SESS-32363,816850bc0922,5.200.42.50,24-12-2025 09:36,24-12-2025 09:36,10,4,0.22551,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,0.582229966,-0.45804694,0,Low Risk,-0.601092726,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,public,high,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,0,Low Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,-0.79150043,-0.488890359
SESS-32927,84be6a9c1f88,213.87.131.19,21-01-2026 09:21,21-01-2026 09:21,10,4,0.224896,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,0.582229966,-0.4611901,0,Low Risk,-0.601721359,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,public,high,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,0,Low Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,-0.793135901,-0.490292196
SESS-26225,193b801898b6,61.177.173.18,30-12-2025 18:29,30-12-2025 18:29,10,3,0.315587,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,0.261865728,0.003066786,0,Low Risk,-0.604979252,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,public,high,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,0,Low Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,-0.680353679,-0.056364998
SESS-27034,6ccfdcd59b56,58.120.200.100,26-01-2026 03:44,26-01-2026 03:44,10,4,0.220861,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,0.582229966,-0.48184568,0,Low Risk,-0.605852473,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,public,high,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,0,Low Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,-0.80388361,-0.499504548
SESS-23628,05855c6f6ff9,141.98.200.50,16-01-2026 17:52,16-01-2026 17:52,10,3,0.311935,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,0.261865728,-0.01562822,0,Low Risk,-0.608718253,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,public,high,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,0,Low Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,-0.690081248,-0.064702942
SESS-23952,08e94835f2a1,194.165.21.50,17-01-2026 23:14,17-01-2026 23:14,10,4,0.217646,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,0.582229966,-0.4983036,0,Low Risk,-0.609144056,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,public,high,Russia,RU,Moscow,55.7405,37.5495,AS25513,PJSC Moscow city telephone network,RU_AS25513,46,high,0.08,Low Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,-0.812447159,-0.506844757
SESS-32694,c0d497690674,192.168.1.10,01-01-2026 10:15,01-01-2026 10:15,10,4,0.21703,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,0.582229966,-0.501457,0,Low Risk,-0.609774733,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,private,high,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,0,Low Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,-0.814087948,-0.508251153
SESS-25627,685f177a857f,10.0.2.55,13-02-2026 14:24,13-02-2026 14:24,10,4,0.216522,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,0.582229966,-0.5040575,0,Low Risk,-0.610294843,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,private,high,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,0,Low Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,-0.815441096,-0.509410998
SESS-25384,4e03e88b201b,185.56.200.100,04-02-2026 17:25,04-02-2026 17:25,10,4,0.211042,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,0.582229966,-0.53211015,0,Low Risk,-0.615905369,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,public,high,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,0,Low Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,-0.830037729,-0.521922438
SESS-32395,a1bb8b01d60e,192.168.190.142,13-01-2026 00:27,13-01-2026 00:27,10,4,0.210714,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,0.582229966,-0.5337893,0,Low Risk,-0.616241193,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,private,high,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,0,Low Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,-0.830911409,-0.52267131
SESS-24363,165884c05e9e,44.202.96.92,28-01-2026 17:45,28-01-2026 17:45,10,4,0.206201,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,0.582229966,-0.55689174,0,Low Risk,-0.620861686,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,public,high,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,0,Low Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,-0.842932329,-0.532974989
SESS-27185,8d41d6e48dc9,82.102.16.99,04-01-2026 03:29,04-01-2026 03:29,10,4,0.202735,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,0.582229966,-0.57463455,0,Low Risk,-0.624410248,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,public,high,Germany,DE,Frankfurt am Main,50.1155,8.68417,AS9009,M247 Europe SRL,DE_AS9009,45,high,0.05,Low Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,-0.852164434,-0.540888248
SESS-28763,4c94e85cb31c,78.39.200.50,04-02-2026 09:39,04-02-2026 09:39,10,3,0.295638,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,0.261865728,-0.09905435,0,Low Risk,-0.625403479,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,public,high,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,0,Low Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,-0.73349035,-0.101910866
SESS-26948,6885723cfb8f,203.110.200.50,21-01-2026 18:16,21-01-2026 18:16,10,4,0.200704,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,0.582229966,-0.5850315,0,Low Risk,-0.62648964,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,public,high,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,0,Low Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,-0.857574289,-0.545525281
SESS-24819,803dae3f4a88,172.16.254.1,22-12-2025 11:54,22-12-2025 11:54,10,4,0.199688,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,0.582229966,-0.5902325,0,Low Risk,-0.627529836,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,private,high,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,0,Low Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,-0.860280506,-0.547844904
SESS-29038,0d995e7ee987,14.37.200.100,30-12-2025 17:30,30-12-2025 17:30,10,3,0.293112,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,0.261865728,-0.11198513,0,Low Risk,-0.627989636,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,public,high,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,0,Low Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,-0.740218623,-0.107677976
SESS-27235,cee0d8d0cd1a,167.71.200.50,16-02-2026 17:01,16-02-2026 17:01,10,4,0.198843,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,0.582229966,-0.5945581,0,Low Risk,-0.628394962,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,public,high,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,0,Low Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,-0.862531268,-0.549774135
SESS-28513,9aa444779183,61.177.173.18,06-01-2026 10:48,06-01-2026 10:48,10,4,0.19799,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,0.582229966,-0.59892476,0,Low Risk,-0.629268289,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,public,high,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,0,Low Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,-0.864803344,-0.551721635
SESS-28014,f606640a6cdd,91.98.200.50,30-01-2026 21:31,30-01-2026 21:31,10,3,0.289446,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,0.261865728,-0.13075185,0,Low Risk,-0.631742979,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,public,high,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,0,Low Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,-0.749983501,-0.1160479
SESS-29328,7d80207277f8,172.105.88.123,07-01-2026 04:57,07-01-2026 04:57,10,3,0.283059,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,0.261865728,-0.16344754,0,Low Risk,-0.638282118,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,public,high,Germany,DE,Frankfurt am Main,50.1169,8.6837,AS63949,Akamai Connected Cloud,DE_AS63949,39,high,0.04,Low Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,-0.76699605,-0.130630133
SESS-29359,6874d9d4970d,172.16.0.50,04-01-2026 21:06,04-01-2026 21:06,10,3,0.281392,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,0.261865728,-0.17198107,0,Low Risk,-0.639988822,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,private,high,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,0,Low Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,-0.771436292,-0.134436066
SESS-33064,3e75b75a4655,125.88.177.65,06-01-2026 12:52,06-01-2026 12:52,10,4,0.186683,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,0.582229966,-0.65680647,0,Low Risk,-0.640844632,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,public,high,China,CN,Guangzhou,23.1317,113.266,AS4134,CHINANET-BACKBONE,CN_AS4134,33,high,0.02,Low Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,-0.894920935,-0.577536798
SESS-32100,bd7d48d796c7,49.249.200.100,13-01-2026 06:27,13-01-2026 06:27,10,3,0.272786,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,0.261865728,-0.21603617,0,Low Risk,-0.648799843,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,public,high,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,0,Low Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,-0.794359477,-0.154084576
SESS-25659,80019ae67827,167.99.12.45,01-01-2026 06:58,01-01-2026 06:58,10,4,0.170992,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,0.582229966,-0.73713034,0,Low Risk,-0.656909407,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,public,high,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,0,Low Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,-0.93671584,-0.61336112
SESS-33012,37e274730c82,185.220.100.254,24-01-2026 12:42,24-01-2026 12:42,10,3,0.263361,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,0.261865728,-0.26428366,0,Low Risk,-0.658449341,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,public,high,Germany,DE,Haßfurt,50.0263,10.5157,AS205100,F3 Netze e.V.,DE_AS205100,45,high,0.01,Low Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,-0.819464085,-0.175602882
SESS-29629,b42c051fffcd,180.151.200.50,30-01-2026 14:05,30-01-2026 14:05,10,3,0.262999,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,0.261865728,-0.26613683,0,Low Risk,-0.658819974,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,public,high,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,0,Low Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,-0.82042834,-0.176429389
SESS-30317,b4a2b8bb9b25,159.65.235.200,23-12-2025 05:09,23-12-2025 05:09,10,4,0.163623,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,0.582229966,-0.77485305,0,Low Risk,-0.664453948,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,public,high,United States,US,North Bergen,40.7964,-74.0203,AS14061,"DigitalOcean, LLC",US_AS14061,94,high,0,Low Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,-0.956344071,-0.630185374
SESS-25052,8702e432f277,152.89.196.45,31-01-2026 18:47,31-01-2026 18:47,10,4,0.160102,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,0.582229966,-0.79287744,0,Low Risk,-0.668058825,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,public,high,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,0,Low Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,-0.965722716,-0.638224239
SESS-33103,c389b95bce12,172.105.88.123,24-12-2025 16:47,24-12-2025 16:47,10,3,0.252878,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,0.261865728,-0.31794724,0,Low Risk,-0.669182057,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,public,high,Germany,DE,Frankfurt am Main,50.1169,8.6837,AS63949,Akamai Connected Cloud,DE_AS63949,39,high,0.02,Low Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,-0.847386839,-0.19953675
SESS-28435,f618a9d04c53,192.168.190.141,01-02-2026 11:02,01-02-2026 11:02,10,4,0.158691,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,0.582229966,-0.80010045,0,Low Risk,-0.669503427,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,private,high,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,0,Low Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,-0.969481064,-0.641445691
SESS-32336,126b55d653ce,85.10.202.119,10-02-2026 14:00,10-02-2026 14:00,10,2,0.346182,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,-0.05849851,0.15968569,0,Low Risk,-0.669764743,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,public,high,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,0,Low Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,-0.727644667,0.240356139
SESS-32253,265f7ec1ea1d,10.0.0.12,27-01-2026 12:22,27-01-2026 12:22,10,4,0.157088,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,0.582229966,-0.8083064,0,Low Risk,-0.671144617,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,private,high,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,0,Low Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,-0.973750872,-0.645105538
SESS-29543,d7d860cf7ef7,192.168.254.1,06-02-2026 22:18,06-02-2026 22:18,10,2,0.339794,1,1,2,FALSE,FALSE,TRUE,FALSE,0,-0.460380819,-0.05849851,0.12698495,0,Low Risk,-0.67630489,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,private,high,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,0,Low Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,-0.744659836,0.22577166
SESS-27931,44d7ce0536f3,27.126.128.200,22-01-2026 16:54,22-01-2026 16:54,10,3,0.245511,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,0.261865728,-0.35565975,0,Low Risk,-0.67672456,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,public,high,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,0,Low Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,-0.867009791,-0.216356478
SESS-23492,114295f67fe0,159.65.235.200,04-01-2026 03:07,04-01-2026 03:07,10,3,0.245019,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,0.261865728,-0.35817832,0,Low Risk,-0.677228273,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,public,high,United States,US,North Bergen,40.7964,-74.0203,AS14061,"DigitalOcean, LLC",US_AS14061,94,high,0,Low Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,-0.868320271,-0.217479751
SESS-32549,b2ef87f94bf9,78.39.200.50,07-02-2026 16:31,07-02-2026 16:31,10,3,0.244336,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,0.261865728,-0.3616747,0,Low Risk,-0.677927548,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,public,high,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,0,Low Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,-0.870139552,-0.219039139
SESS-30740,3d4b9ee2b5e7,125.88.177.65,08-02-2026 05:46,08-02-2026 05:46,10,3,0.241654,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,0.261865728,-0.37540415,0,Low Risk,-0.680673439,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,public,high,China,CN,Guangzhou,23.1317,113.266,AS4134,CHINANET-BACKBONE,CN_AS4134,33,high,0,Low Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,-0.87728339,-0.22516245
SESS-32626,6b0621f9f953,172.20.10.3,10-02-2026 12:50,10-02-2026 12:50,10,3,0.237837,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,0.261865728,-0.39494374,0,Low Risk,-0.684581358,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,private,high,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,0,Low Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,-0.887450419,-0.233877074
SESS-24766,9f8e695ade95,192.168.200.1,30-01-2026 10:29,30-01-2026 10:29,10,2,0.331511,1,1,2,FALSE,FALSE,TRUE,FALSE,0,-0.460380819,-0.05849851,0.084583305,0,Low Risk,-0.68478522,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,private,high,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,0,Low Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,-0.766722678,0.20686059
SESS-30503,f627abd9c23a,172.16.254.1,25-12-2025 08:47,25-12-2025 08:47,10,3,0.237307,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,0.261865728,-0.3976569,0,Low Risk,-0.685123987,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,private,high,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,0,Low Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,-0.888862151,-0.235087135
SESS-28008,998ee1e2014d,153.242.200.50,02-02-2026 19:08,02-02-2026 19:08,10,3,0.236254,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,0.261865728,-0.40304726,0,Low Risk,-0.686202062,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,public,high,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,0,Low Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,-0.891666921,-0.237491231
SESS-27412,512b3dcc2e69,191.252.96.200,10-01-2026 05:53,10-01-2026 05:53,10,2,0.329654,1,1,2,FALSE,FALSE,TRUE,FALSE,0,-0.460380819,-0.05849851,0.07507721,0,Low Risk,-0.686686438,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,public,high,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,0,Low Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,-0.771668981,0.202620889
SESS-23339,a2340a19782b,172.16.0.50,21-12-2025 12:45,21-12-2025 12:45,10,3,0.232983,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,0.261865728,-0.4197919,0,Low Risk,-0.689550991,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,private,high,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,0,Low Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,-0.900379669,-0.244959325
SESS-32203,a65646bd2d55,143.137.120.50,27-12-2025 08:09,27-12-2025 08:09,10,3,0.229157,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,0.261865728,-0.43937758,0,Low Risk,-0.693468124,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,public,high,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,0,Low Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,-0.910570671,-0.253694499
SESS-24929,2c42f94da987,192.168.254.1,02-02-2026 16:35,02-02-2026 16:35,10,3,0.226195,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,0.261865728,-0.4545404,0,Low Risk,-0.69650069,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,private,high,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,0,Low Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,-0.918460345,-0.260457098
SESS-29741,b1e7390db266,138.68.60.74,27-12-2025 15:09,27-12-2025 15:09,10,3,0.22178,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,0.261865728,-0.4771412,0,Low Risk,-0.701020849,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,public,high,United States,US,Santa Clara,37.3486,-121.9732,AS14061,"DigitalOcean, LLC",US_AS14061,94,high,0,Low Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,-0.930220216,-0.270537021
SESS-25950,bb93f7c58ee6,94.74.200.100,09-02-2026 20:21,09-02-2026 20:21,10,3,0.22083,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,0.261865728,-0.4820044,0,Low Risk,-0.70199349,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,public,high,Czechia,CZ,Bohumín,49.912,18.352,AS16246,"O2 Czech Republic, a.s.",CZ_AS16246,39,high,0,Low Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,-0.932750681,-0.272705999
SESS-25318,ee80a20633b3,192.168.0.200,03-01-2026 14:55,03-01-2026 14:55,10,3,0.21773,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,0.261865728,-0.4978736,0,Low Risk,-0.70516733,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,private,high,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,0,Low Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,-0.941007895,-0.279783633
SESS-32069,9fc0a2f3345b,61.74.200.100,30-01-2026 16:47,30-01-2026 16:47,10,2,0.310326,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,-0.05849851,-0.023864849,0,Low Risk,-0.70647485,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,public,high,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,0.01,Low Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,-0.823151486,0.158492882
SESS-27979,eb53bc5cbd20,172.16.1.100,08-02-2026 08:48,08-02-2026 08:48,10,2,0.306836,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,-0.05849851,-0.041730534,0,Low Risk,-0.710047987,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,private,high,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,0,Low Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,-0.832447534,0.150524815
SESS-33074,0b057fa97deb,192.168.2.5,29-12-2025 18:18,29-12-2025 18:18,10,3,0.208621,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,0.261865728,-0.54450357,0,Low Risk,-0.714493323,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,private,high,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,0,Low Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,-0.965270853,-0.300580523
SESS-28578,547ec91ddeb4,27.155.109.36,16-01-2026 17:34,16-01-2026 17:34,10,3,0.205906,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,0.261865728,-0.5584019,0,Low Risk,-0.717272986,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,public,high,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,0,Low Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,-0.972502568,-0.306779156
SESS-28573,5d55dcfa63e4,45.179.220.100,24-01-2026 14:59,24-01-2026 14:59,10,2,0.299456,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,-0.05849851,-0.07950958,0,Low Risk,-0.717603796,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,public,high,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,0,Low Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,-0.852105096,0.13367542
SESS-29007,331db0f7cf5e,123.56.14.8,16-01-2026 18:15,16-01-2026 18:15,10,3,0.205046,0,1,1,FALSE,FALSE,FALSE,FALSE,0,-0.460380819,0.261865728,-0.56280434,0,Low Risk,-0.718153477,TRUE,-1,0.9878,Low Automation,Reconnaissance / Noise,Medium,public,high,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,0,Low Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,-0.974793298,-0.308742646
